,chromosome,start,end,strand,intron_motif,annotation,unique,multi,max_overhang,i,canonical_start,gene_id_start,canonical_end,gene_id_end,n_genes,gene_id,gene_name,intron_group,n_genes_per_intron_group,intron_group_size
14006,10,63139648,63142126,+,1,1,1284,1,16,414644,1,ENSMUSG00000020064,1,ENSMUSG00000020064,1,ENSMUSG00000020064,Herc4,Herc4_10_63142126_+,1,2
14007,9,63142601,63146967,-,2,0,161,19,24,414652,1,ENSMUSG00000058444,2,,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63142601_-,1,2
14008,9,63142601,63164258,-,2,1,5452,0,25,414654,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63142601_-,1,2
14009,10,63150349,63152478,+,1,1,325,0,22,414693,1,ENSMUSG00000020064,1,ENSMUSG00000020064,1,ENSMUSG00000020064,Herc4,Herc4_10_63152478_+,1,2
14010,10,63151623,63152478,+,1,1,1412,0,17,414702,1,ENSMUSG00000020064,1,ENSMUSG00000020064,1,ENSMUSG00000020064,Herc4,Herc4_10_63152478_+,1,2
14011,13,63163778,63180836,+,1,1,2584,8,20,414805,1,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63180836_+,1,2
14012,10,63171657,63172758,-,2,1,2136,11,18,414865,1,ENSMUSG00000020063,1,ENSMUSG00000020063,1,ENSMUSG00000020063,Sirt1,Sirt1_10_63171657_-,1,2
14013,10,63171657,63174343,-,2,1,536,3,15,414868,1,ENSMUSG00000020063,1,ENSMUSG00000020063,1,ENSMUSG00000020063,Sirt1,Sirt1_10_63171657_-,1,2
14014,14,63171852,63186091,+,1,1,141,0,22,414870,1,ENSMUSG00000014547,1,ENSMUSG00000014547,1,ENSMUSG00000014547,Wdfy2,Wdfy2_14_63186091_+,1,2
14015,13,63181004,63215853,+,1,1,138,0,25,414913,1,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63215853_+,1,2
14016,14,63181597,63186091,+,1,1,1144,0,24,414920,1,ENSMUSG00000014547,1,ENSMUSG00000014547,1,ENSMUSG00000014547,Wdfy2,Wdfy2_14_63186091_+,1,2
14017,1,63186584,63187554,-,2,1,12324,15,24,414947,1,ENSMUSG00000025968,1,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63186584_-,1,2
14018,1,63186584,63189115,-,2,1,112,0,24,414948,1,ENSMUSG00000025968,1,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63186584_-,1,2
14019,1,63195492,63196280,-,2,0,127,11,25,415016,1,ENSMUSG00000025968,2,,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63195492_-,1,2
14020,1,63195492,63196290,-,2,1,9096,27,22,415017,1,ENSMUSG00000025968,1,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63195492_-,1,2
14021,3,63203037,63207545,+,1,1,574,3,10,415077,0,ENSMUSG00000027820,1,ENSMUSG00000027820,1,ENSMUSG00000027820,Mme,Mme_3_63207545_+,1,2
14022,3,63203300,63207545,+,1,1,224,1,19,415079,0,ENSMUSG00000027820,1,ENSMUSG00000027820,1,ENSMUSG00000027820,Mme,Mme_3_63207545_+,1,2
14023,1,63208496,63209208,-,2,1,10725,6,18,415123,1,ENSMUSG00000025968,1,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63208496_-,1,2
14024,1,63208496,63210007,-,2,1,322,0,24,415124,1,ENSMUSG00000025968,1,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63208496_-,1,2
14025,13,63209009,63215853,+,1,1,2041,5,3,415131,1,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63215853_+,1,2
14026,1,63210074,63211312,-,2,1,421,7,21,415143,1,ENSMUSG00000025968,0,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63210074_-,1,3
14027,1,63210074,63215586,-,2,1,3289,4,25,415148,1,ENSMUSG00000025968,0,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63210074_-,1,3
14028,1,63210074,63215744,-,2,1,4338,93,15,415150,1,ENSMUSG00000025968,1,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63210074_-,1,3
14029,9,63210443,63229484,-,2,1,5683,0,8,415155,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63210443_-,1,2
14030,9,63210443,63237189,-,2,1,100,0,19,415156,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63210443_-,1,2
14031,1,63211417,63215586,-,2,1,125,0,19,415166,0,ENSMUSG00000025968,0,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63211417_-,1,2
14032,1,63211417,63215744,-,2,1,138,1,18,415167,0,ENSMUSG00000025968,1,ENSMUSG00000025968,1,ENSMUSG00000025968,Ndufs1,Ndufs1_1_63211417_-,1,2
14033,13,63216100,63318754,+,1,1,395,0,16,415195,1,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63318754_+,1,2
14034,9,63250739,63265274,-,2,1,3448,0,14,415396,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63250739_-,1,3
14035,9,63250739,63279018,-,2,1,1433,0,19,415397,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63250739_-,1,3
14036,9,63250739,63284404,-,2,1,78,0,22,415398,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63250739_-,1,3
14037,9,63265343,63279018,-,2,1,2487,0,18,415454,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63265343_-,1,2
14038,9,63265343,63284404,-,2,1,82,0,24,415455,1,ENSMUSG00000058444,1,ENSMUSG00000058444,1,ENSMUSG00000058444,Map2k5,Map2k5_9_63265343_-,1,2
14039,9,63301958,63305793,-,2,1,329,0,23,415574,1,ENSMUSG00000032403,0,ENSMUSG00000032403,1,ENSMUSG00000032403,2300009A05Rik,2300009A05Rik_9_63301958_-,1,3
14040,9,63301958,63305825,-,2,1,194,0,25,415575,1,ENSMUSG00000032403,0,ENSMUSG00000032403,1,ENSMUSG00000032403,2300009A05Rik,2300009A05Rik_9_63301958_-,1,3
14041,9,63301958,63306157,-,2,1,8713,5,22,415576,1,ENSMUSG00000032403,1,ENSMUSG00000032403,1,ENSMUSG00000032403,2300009A05Rik,2300009A05Rik_9_63301958_-,1,3
14042,13,63304550,63318754,+,1,1,239,1,24,415580,1,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63318754_+,1,2
14043,1,63312632,63317089,+,1,1,1078,3,21,415610,1,ENSMUSG00000027520,1,ENSMUSG00000027520,1,ENSMUSG00000027520,Zdbf2,Zdbf2_1_63317089_+,1,3
14044,1,63312802,63317089,+,1,0,54,0,14,415612,2,,1,ENSMUSG00000027520,1,ENSMUSG00000027520,Zdbf2,Zdbf2_1_63317089_+,1,3
14045,1,63314338,63317089,+,1,1,161,2,24,415625,1,ENSMUSG00000027520,1,ENSMUSG00000027520,1,ENSMUSG00000027520,Zdbf2,Zdbf2_1_63317089_+,1,3
14046,X,63316716,63317624,-,2,1,1226,1,14,415646,1,ENSMUSG00000046699,1,ENSMUSG00000046699,1,ENSMUSG00000046699,Slitrk4,Slitrk4_X_63316716_-,1,3
14047,X,63316716,63319179,-,2,1,72,0,21,415649,1,ENSMUSG00000046699,0,ENSMUSG00000046699,1,ENSMUSG00000046699,Slitrk4,Slitrk4_X_63316716_-,1,3
14048,X,63316716,63320405,-,2,1,1321,1,23,415651,1,ENSMUSG00000046699,1,ENSMUSG00000046699,1,ENSMUSG00000046699,Slitrk4,Slitrk4_X_63316716_-,1,3
14049,X,63317697,63319179,-,2,1,215,0,23,415656,1,ENSMUSG00000046699,0,ENSMUSG00000046699,1,ENSMUSG00000046699,Slitrk4,Slitrk4_X_63317697_-,1,2
14050,X,63317697,63320405,-,2,1,739,1,18,415657,1,ENSMUSG00000046699,1,ENSMUSG00000046699,1,ENSMUSG00000046699,Slitrk4,Slitrk4_X_63317697_-,1,2
14051,1,63320037,63334074,+,1,1,667,21,22,415678,1,ENSMUSG00000027520,1,ENSMUSG00000027520,1,ENSMUSG00000027520,Zdbf2,Zdbf2_1_63334074_+,1,2
14052,1,63329942,63334074,+,1,1,634,9,19,415695,0,ENSMUSG00000027520,1,ENSMUSG00000027520,1,ENSMUSG00000027520,Zdbf2,Zdbf2_1_63334074_+,1,2
14053,4,63337731,63347322,-,2,1,213,0,19,415751,1,ENSMUSG00000039137,1,ENSMUSG00000039137,1,ENSMUSG00000039137,Whrn,Whrn_4_63337731_-,1,2
14054,4,63337731,63350086,-,2,1,739,1,23,415753,1,ENSMUSG00000039137,1,ENSMUSG00000039137,1,ENSMUSG00000039137,Whrn,Whrn_4_63337731_-,1,2
14055,13,63357981,63429955,+,1,1,108,2,20,415849,1,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63429955_+,1,5
14056,14,63360015,63370764,+,1,1,40369,902,25,415866,1,ENSMUSG00000021939,1,ENSMUSG00000021939,1,ENSMUSG00000021939,Ctsb,Ctsb_14_63370764_+,1,3
14057,14,63360296,63370764,+,1,0,389,0,24,415871,2,,1,ENSMUSG00000021939,1,ENSMUSG00000021939,Ctsb,Ctsb_14_63370764_+,1,3
14058,14,63360420,63370764,+,1,0,377,0,23,415872,2,,1,ENSMUSG00000021939,1,ENSMUSG00000021939,Ctsb,Ctsb_14_63370764_+,1,3
14059,13,63388146,63429955,+,1,1,3034,10,15,416065,1,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63429955_+,1,5
14060,13,63388612,63429955,+,1,0,137,0,21,416069,2,,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63429955_+,1,5
14061,14,63396596,63396686,-,2,1,249,0,21,416109,1,ENSMUSG00000021273,0,ENSMUSG00000021273,1,ENSMUSG00000021273,Fdft1,Fdft1_14_63396596_-,1,2
14062,14,63396596,63400750,-,2,1,8579,1392,15,416110,1,ENSMUSG00000021273,1,ENSMUSG00000021273,1,ENSMUSG00000021273,Fdft1,Fdft1_14_63396596_-,1,2
14063,8,63404232,63404833,+,1,0,122,0,24,416160,2,,1,ENSMUSG00000054162,1,ENSMUSG00000054162,Spock3,Spock3_8_63404833_+,1,3
14064,8,63404336,63404833,+,1,1,503,8,8,416161,0,ENSMUSG00000054162,1,ENSMUSG00000054162,1,ENSMUSG00000054162,Spock3,Spock3_8_63404833_+,1,3
14065,8,63404563,63404833,+,1,1,14784,103,24,416167,1,ENSMUSG00000054162,1,ENSMUSG00000054162,1,ENSMUSG00000054162,Spock3,Spock3_8_63404833_+,1,3
14066,8,63405023,63566576,+,1,1,238,0,4,416196,1,ENSMUSG00000054162,1,ENSMUSG00000054162,1,ENSMUSG00000054162,Spock3,Spock3_8_63566576_+,1,2
14067,13,63421223,63429955,+,1,1,52,7,4,416265,0,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63429955_+,1,5
14068,13,63427005,63429955,+,1,1,166,0,8,416284,0,ENSMUSG00000021458,1,ENSMUSG00000021458,1,ENSMUSG00000021458,Aopep,Aopep_13_63429955_+,1,5
14069,4,63463081,63466821,+,1,0,257,0,20,416419,2,,1,ENSMUSG00000039105,1,ENSMUSG00000039105,Atp6v1g1,Atp6v1g1_4_63466821_+,1,6
14070,4,63463237,63466821,+,1,1,17784,1342,25,416427,1,ENSMUSG00000039105,1,ENSMUSG00000039105,1,ENSMUSG00000039105,Atp6v1g1,Atp6v1g1_4_63466821_+,1,6
14071,4,63463364,63466821,+,1,0,163,0,23,416432,2,,1,ENSMUSG00000039105,1,ENSMUSG00000039105,Atp6v1g1,Atp6v1g1_4_63466821_+,1,6
14072,4,63463524,63466821,+,1,0,342,0,21,416436,2,,1,ENSMUSG00000039105,1,ENSMUSG00000039105,Atp6v1g1,Atp6v1g1_4_63466821_+,1,6
14073,4,63463566,63466821,+,1,0,119,0,25,416438,2,,1,ENSMUSG00000039105,1,ENSMUSG00000039105,Atp6v1g1,Atp6v1g1_4_63466821_+,1,6
14074,4,63464354,63466821,+,1,0,201,0,25,416444,2,,1,ENSMUSG00000039105,1,ENSMUSG00000039105,Atp6v1g1,Atp6v1g1_4_63466821_+,1,6
14075,16,63472914,63473785,-,2,1,760,0,17,416474,1,ENSMUSG00000052504,1,ENSMUSG00000052504,1,ENSMUSG00000052504,Epha3,Epha3_16_63472914_-,1,2
14076,16,63472914,63473841,-,2,0,281,0,16,416475,1,ENSMUSG00000052504,2,,1,ENSMUSG00000052504,Epha3,Epha3_16_63472914_-,1,2
14077,4,63476967,63479148,+,1,0,54,0,14,416495,2,,1,ENSMUSG00000045917,1,ENSMUSG00000045917,Tmem268,Tmem268_4_63479148_+,1,2
14078,4,63477195,63479148,+,1,1,205,1,18,416497,1,ENSMUSG00000045917,1,ENSMUSG00000045917,1,ENSMUSG00000045917,Tmem268,Tmem268_4_63479148_+,1,2
14079,4,63484004,63498169,+,1,1,53,0,19,416539,1,ENSMUSG00000045917,1,ENSMUSG00000045917,1,ENSMUSG00000045917,Tmem268,Tmem268_4_63498169_+,1,2
14080,4,63496149,63498169,+,1,1,881,2,17,416585,1,ENSMUSG00000045917,1,ENSMUSG00000045917,1,ENSMUSG00000045917,Tmem268,Tmem268_4_63498169_+,1,2
14081,9,63524330,63524789,+,1,0,77,0,17,416661,2,,1,ENSMUSG00000037257,1,ENSMUSG00000037257,Aagab,Aagab_9_63524789_+,1,3
14082,9,63524367,63524789,+,1,1,5352,0,21,416662,1,ENSMUSG00000037257,1,ENSMUSG00000037257,1,ENSMUSG00000037257,Aagab,Aagab_9_63524789_+,1,3
14083,9,63524635,63524789,+,1,0,70,0,16,416664,2,,1,ENSMUSG00000037257,1,ENSMUSG00000037257,Aagab,Aagab_9_63524789_+,1,3
14084,9,63526514,63543665,+,1,1,110,0,19,416684,1,ENSMUSG00000037257,1,ENSMUSG00000037257,1,ENSMUSG00000037257,Aagab,Aagab_9_63543665_+,1,2
14085,7,63541546,63585977,-,2,1,286,36,4,416733,1,ENSMUSG00000052040,0,ENSMUSG00000052040,1,ENSMUSG00000052040,Klf13,Klf13_7_63541546_-,1,2
14086,7,63541546,63587714,-,2,1,8196,508,21,416739,1,ENSMUSG00000052040,1,ENSMUSG00000052040,1,ENSMUSG00000052040,Klf13,Klf13_7_63541546_-,1,2
14087,9,63542670,63543665,+,1,1,2312,3,6,416743,1,ENSMUSG00000037257,1,ENSMUSG00000037257,1,ENSMUSG00000037257,Aagab,Aagab_9_63543665_+,1,2
14088,13,63550853,63553910,-,2,1,142,0,25,416798,1,ENSMUSG00000021461,0,ENSMUSG00000021461,1,ENSMUSG00000021461,Fancc,Fancc_13_63550853_-,1,2
14089,13,63550853,63579263,-,2,1,253,0,10,416802,1,ENSMUSG00000021461,1,ENSMUSG00000021461,1,ENSMUSG00000021461,Fancc,Fancc_13_63550853_-,1,2
14090,8,63566477,63566576,+,1,1,23089,20,9,416869,1,ENSMUSG00000054162,1,ENSMUSG00000054162,1,ENSMUSG00000054162,Spock3,Spock3_8_63566576_+,1,2
14091,13,63682223,63685295,-,2,1,81,0,17,417229,1,ENSMUSG00000021466,0,ENSMUSG00000021466,1,ENSMUSG00000021466,Ptch1,Ptch1_13_63682223_-,1,2
14092,13,63682223,63687046,-,2,1,119,2,24,417230,1,ENSMUSG00000021466,1,ENSMUSG00000021466,1,ENSMUSG00000021466,Ptch1,Ptch1_13_63682223_-,1,2
14093,1,63774731,63785000,+,1,1,103,0,25,417489,1,ENSMUSG00000025962,1,ENSMUSG00000025962,1,ENSMUSG00000025962,Fastkd2,Fastkd2_1_63785000_+,1,3
14094,1,63777078,63785000,+,1,1,63,0,19,417519,1,ENSMUSG00000025962,1,ENSMUSG00000025962,1,ENSMUSG00000025962,Fastkd2,Fastkd2_1_63785000_+,1,3
14095,1,63778514,63785000,+,1,1,2609,4,21,417530,1,ENSMUSG00000025962,1,ENSMUSG00000025962,1,ENSMUSG00000025962,Fastkd2,Fastkd2_1_63785000_+,1,3
14096,18,63797404,63798808,-,2,1,135,0,3,417604,1,ENSMUSG00000024583,0,ENSMUSG00000024583,1,ENSMUSG00000024583,Txnl1,Txnl1_18_63797404_-,1,2
14097,18,63797404,63804652,-,2,1,20655,4,24,417607,1,ENSMUSG00000024583,1,ENSMUSG00000024583,1,ENSMUSG00000024583,Txnl1,Txnl1_18_63797404_-,1,2
14098,8,63798921,63805214,+,1,1,177,0,25,417634,1,ENSMUSG00000054162,1,ENSMUSG00000054162,1,ENSMUSG00000054162,Spock3,Spock3_8_63805214_+,1,2
14099,8,63802017,63805214,+,1,1,32942,4,25,417657,1,ENSMUSG00000054162,1,ENSMUSG00000054162,1,ENSMUSG00000054162,Spock3,Spock3_8_63805214_+,1,2
14100,15,63821977,63827806,-,2,0,150,0,21,417809,1,ENSMUSG00000022378,2,,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63821977_-,1,4
14101,15,63821977,63828448,-,2,1,7287,242,17,417810,1,ENSMUSG00000022378,1,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63821977_-,1,4
14102,15,63821977,63829433,-,2,1,4260,174,16,417811,1,ENSMUSG00000022378,0,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63821977_-,1,4
14103,15,63821977,63842778,-,2,1,952,2,25,417814,1,ENSMUSG00000022378,1,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63821977_-,1,4
14104,15,63828532,63829433,-,2,1,1037,1,22,417836,1,ENSMUSG00000022378,0,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63828532_-,1,4
14105,15,63828532,63842778,-,2,1,4533,110,18,417839,1,ENSMUSG00000022378,1,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63828532_-,1,4
14106,15,63828532,63869746,-,2,1,68,0,12,417840,1,ENSMUSG00000022378,0,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63828532_-,1,4
14107,15,63828532,63894418,-,2,1,237,0,22,417842,1,ENSMUSG00000022378,0,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63828532_-,1,4
14108,15,63829517,63842778,-,2,1,4051,38,11,417847,0,ENSMUSG00000022378,1,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63829517_-,1,2
14109,15,63829517,63894418,-,2,1,86,1,24,417849,0,ENSMUSG00000022378,0,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63829517_-,1,2
14110,15,63842818,63869746,-,2,1,888,1,5,417898,1,ENSMUSG00000022378,0,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63842818_-,1,3
14111,15,63842818,63894418,-,2,1,6934,48,20,417902,1,ENSMUSG00000022378,0,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63842818_-,1,3
14112,15,63842818,63932043,-,2,1,216,1,16,417903,1,ENSMUSG00000022378,1,ENSMUSG00000022378,1,ENSMUSG00000022378,Cyrib,Cyrib_15_63842818_-,1,3
14113,3,63855678,63861234,-,2,1,1098,1,25,417987,1,ENSMUSG00000027822,1,ENSMUSG00000027822,1,ENSMUSG00000027822,Slc33a1,Slc33a1_3_63855678_-,1,2
14114,3,63855678,63870836,-,2,1,71,0,16,417988,1,ENSMUSG00000027822,1,ENSMUSG00000027822,1,ENSMUSG00000027822,Slc33a1,Slc33a1_3_63855678_-,1,2
14115,18,63913029,63927295,+,1,1,156,0,15,418248,1,ENSMUSG00000040560,1,ENSMUSG00000040560,1,ENSMUSG00000040560,Wdr7,Wdr7_18_63927295_+,1,2
14116,18,63924963,63927295,+,1,1,1435,1,25,418296,1,ENSMUSG00000040560,1,ENSMUSG00000040560,1,ENSMUSG00000040560,Wdr7,Wdr7_18_63927295_+,1,2
14117,10,63925162,63925488,-,2,1,8094,1,23,418298,1,ENSMUSG00000042846,1,ENSMUSG00000042846,1,ENSMUSG00000042846,Lrrtm3,Lrrtm3_10_63925162_-,1,2
14118,10,63925162,63925889,-,2,1,128,0,25,418299,1,ENSMUSG00000042846,0,ENSMUSG00000042846,1,ENSMUSG00000042846,Lrrtm3,Lrrtm3_10_63925162_-,1,2
14119,7,63950431,63963831,+,1,1,272,0,4,418389,1,ENSMUSG00000030522,1,ENSMUSG00000030522,1,ENSMUSG00000030522,Mtmr10,Mtmr10_7_63963831_+,1,2
14120,7,63957967,63963831,+,1,1,285,2,16,418404,1,ENSMUSG00000030522,1,ENSMUSG00000030522,1,ENSMUSG00000030522,Mtmr10,Mtmr10_7_63963831_+,1,2
14121,13,63963332,63967444,+,1,1,868,3,4,418439,1,ENSMUSG00000021470,1,ENSMUSG00000021470,1,ENSMUSG00000021470,Ercc6l2,Ercc6l2_13_63967444_+,1,2
14122,13,63963625,63967444,+,1,1,134,0,23,418446,0,ENSMUSG00000021470,1,ENSMUSG00000021470,1,ENSMUSG00000021470,Ercc6l2,Ercc6l2_13_63967444_+,1,2
14123,15,63974322,63982754,-,2,1,799,1,23,418524,1,ENSMUSG00000022377,1,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_63974322_-,1,2
14124,15,63974322,63991806,-,2,1,775,5,22,418526,1,ENSMUSG00000022377,1,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_63974322_-,1,2
14125,13,63982604,63989237,+,1,1,824,0,7,418548,1,ENSMUSG00000021470,1,ENSMUSG00000021470,1,ENSMUSG00000021470,Ercc6l2,Ercc6l2_13_63989237_+,1,2
14126,13,63988854,63989237,+,1,1,195,0,10,418570,0,ENSMUSG00000021470,1,ENSMUSG00000021470,1,ENSMUSG00000021470,Ercc6l2,Ercc6l2_13_63989237_+,1,2
14127,13,64016993,64019609,+,1,1,203,0,25,418693,1,ENSMUSG00000021470,1,ENSMUSG00000021470,1,ENSMUSG00000021470,Ercc6l2,Ercc6l2_13_64019609_+,1,2
14128,13,64018584,64019609,+,1,1,284,0,12,418698,1,ENSMUSG00000021470,1,ENSMUSG00000021470,1,ENSMUSG00000021470,Ercc6l2,Ercc6l2_13_64019609_+,1,2
14129,15,64024780,64025692,-,2,1,2104,1,9,418737,1,ENSMUSG00000022377,1,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64024780_-,1,2
14130,15,64024780,64030766,-,2,1,148,0,25,418741,1,ENSMUSG00000022377,0,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64024780_-,1,2
14131,15,64025702,64030730,-,2,1,1887,0,9,418745,1,ENSMUSG00000022377,1,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64025702_-,1,2
14132,15,64025702,64030766,-,2,1,265,0,10,418746,1,ENSMUSG00000022377,0,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64025702_-,1,2
14133,15,64038395,64039352,-,2,0,220,0,22,418816,1,ENSMUSG00000022377,2,,1,ENSMUSG00000022377,Asap1,Asap1_15_64038395_-,1,2
14134,15,64038395,64039548,-,2,1,14855,12,14,418820,1,ENSMUSG00000022377,1,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64038395_-,1,2
14135,7,64042592,64049916,+,1,1,3857,68,21,418854,1,ENSMUSG00000033429,1,ENSMUSG00000033429,1,ENSMUSG00000033429,Mcee,Mcee_7_64049916_+,1,2
14136,7,64042592,64061582,+,1,1,1773,129,17,418856,1,ENSMUSG00000033429,1,ENSMUSG00000033429,1,ENSMUSG00000033429,Mcee,Mcee_7_64061582_+,1,3
14137,7,64048662,64049916,+,1,0,180,0,15,418903,2,,1,ENSMUSG00000033429,1,ENSMUSG00000033429,Mcee,Mcee_7_64049916_+,1,2
14138,7,64050093,64061582,+,1,1,1843,86,23,418910,0,ENSMUSG00000033429,1,ENSMUSG00000033429,1,ENSMUSG00000033429,Mcee,Mcee_7_64061582_+,1,3
14139,7,64050255,64061582,+,1,1,6000,25,25,418915,1,ENSMUSG00000033429,1,ENSMUSG00000033429,1,ENSMUSG00000033429,Mcee,Mcee_7_64061582_+,1,3
14140,15,64080406,64109843,-,2,0,198,0,22,419070,1,ENSMUSG00000022377,2,,1,ENSMUSG00000022377,Asap1,Asap1_15_64080406_-,1,4
14141,15,64080406,64183466,-,4,1,487,4,20,419078,1,ENSMUSG00000022377,0,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64080406_-,1,4
14142,15,64080406,64184197,-,2,1,20987,41,25,419080,1,ENSMUSG00000022377,1,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64080406_-,1,4
14143,15,64080406,64221676,-,2,1,173,0,16,419081,1,ENSMUSG00000022377,1,ENSMUSG00000022377,1,ENSMUSG00000022377,Asap1,Asap1_15_64080406_-,1,4
14144,1,64081597,64117862,-,2,0,122,0,19,419098,1,ENSMUSG00000025959,2,,1,ENSMUSG00000025959,Klf7,Klf7_1_64081597_-,1,2
14145,1,64081597,64117865,-,2,1,3356,149,22,419099,1,ENSMUSG00000025959,1,ENSMUSG00000025959,1,ENSMUSG00000025959,Klf7,Klf7_1_64081597_-,1,2
14146,14,64115638,64156545,+,1,1,958,16,20,419281,1,ENSMUSG00000021958,1,ENSMUSG00000021958,1,ENSMUSG00000021958,Pinx1,Pinx1_14_64156545_+,1,3
14147,14,64115814,64156545,+,1,0,187,0,25,419285,2,,1,ENSMUSG00000021958,1,ENSMUSG00000021958,Pinx1,Pinx1_14_64156545_+,1,3
14148,14,64130283,64156545,+,1,0,179,0,17,419344,2,,1,ENSMUSG00000021958,1,ENSMUSG00000021958,Pinx1,Pinx1_14_64156545_+,1,3
14149,7,64151567,64203394,+,1,1,844,17,20,419395,1,ENSMUSG00000030519,1,ENSMUSG00000030519,1,ENSMUSG00000030519,Apba2,Apba2_7_64203394_+,1,4
14150,7,64152002,64203394,+,1,1,2953,52,10,419406,0,ENSMUSG00000030519,1,ENSMUSG00000030519,1,ENSMUSG00000030519,Apba2,Apba2_7_64203394_+,1,4
14151,7,64156771,64203394,+,1,0,102,0,16,419422,2,,1,ENSMUSG00000030519,1,ENSMUSG00000030519,Apba2,Apba2_7_64203394_+,1,4
14152,17,64171051,64203012,+,1,1,7607,157,19,419457,0,ENSMUSG00000000127,0,ENSMUSG00000000127,1,ENSMUSG00000000127,Fer,Fer_17_64203012_+,1,2
14153,17,64171051,64214275,+,1,1,559,4,24,419459,0,ENSMUSG00000000127,1,ENSMUSG00000000127,1,ENSMUSG00000000127,Fer,Fer_17_64214275_+,1,3
14154,7,64176611,64203394,+,1,0,602,0,25,419469,2,,1,ENSMUSG00000030519,1,ENSMUSG00000030519,Apba2,Apba2_7_64203394_+,1,4
14155,17,64185138,64203012,+,1,1,4417,27,11,419483,0,ENSMUSG00000000127,0,ENSMUSG00000000127,1,ENSMUSG00000000127,Fer,Fer_17_64203012_+,1,2
